I.I;;
XXVI.3.1;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 200;un
XXVI.3.2;Hidrômetro Magnético PN 10 DN 80;un
XXVI.3.3;Registro de gaveta corpo curto com flanges e cabeçote PN 10/16 DN 50;un
XXVI.3.4;Medidor de vazão eletromagnético PN 10 DN 80;un
XXVI.PEC 94;VÁLVULA DE ALTITUDE PN 10 DN 200;unid
XXVI.PEC 95;PARA RAIO EM FITA DE ALUMÍNIO;VB
XXVI.PEC 96;SINALIZAÇÃO AÉREA (AVIÃO) COM PLACA FOTOVOLTÁICA;unid
XXVI.;;
XXVII.XXVII;Reservatório Elevado de Canudos - 30m³;
XXVII.;;
XXVII.1;OBRAS CIVIS ;
XXVII.1.1;Serviços Preliminares;
XXVII.1.1.1;Limpeza e raspagem do terreno;m²
XXVII.1.1.2;Locação da obra;m²
XXVII.1.1.3;Placa indicativa da obra;m²
XXVII.1.2;Movimento de Terra;
XXVII.1.2.1;Escavação manual em terra até 2,00 m;m³
XXVII.1.2.2;Escavação em piçarro até 2,00 m;m³
XXVII.1.2.3;Escavação em rocha branda até 2,00 m;m³
XXVII.1.2.4;Escavação em rocha dura até 2,00 m;m³
XXVII.1.2.5;Reaterro compactado manualmente com aproveitamento do material;m³
XXVII.1.2.6;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXVII.1.2.7;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXVII.1.3;Fundações e Estruturas;
XXVII.1.3.1;Concreto magro;m³
XXVII.1.3.2;Concreto armado (Reservatório Elevado) fck= 25 MPa, inclusive preparo e lançamento;m³
XXVII.1.3.3;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXVII.1.3.4;Concreto simples (blocos de apoio);m³
XXVII.1.3.5;Sapata e Viga Baldrame;
XXVII.96532;FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA SAPATA, EM MADEIRA SERRADA, E=25 MM, 2 UTILIZAÇÕES. AF_06/2017;m²
XXVII.CPU 04;CONCRETAGEM DE SAPATAS, FCK 40 MPA, COM USO DE BOMBA  LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_11/2016;M3
XXVII.96544;ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_06/2017;kg
XXVII.96547; ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_06/2017;kg
XXVII.1.3.6;Viga;
XXVII.CPU 07;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 2 UTILIZAÇÕES. ;M2
XXVII.CPU 05;CONCRETAGEM DE VIGAS E LAJES, FCK= 40 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXVII.92760;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXVII.92761;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XXVII.92763;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXVII.92764;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_12/2015;kg
XXVII.1.3.7;Pilar;
XXVII.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXVII.CPU 06;CONCRETAGEM DE PILARES, FCK = 40 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXVII.92760;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXVII.92763;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXVII.1.3.8;Parede;
XXVII.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXVII.CPU 06;CONCRETAGEM DE PILARES, FCK = 40 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXVII.91603;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 10,0 MM DE DIÂMETRO. AF_06/2019;kg
XXVII.1.3.9;Laje;
XXVII.CPU 09;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO.;M2
XXVII.CPU 05;CONCRETAGEM DE VIGAS E LAJES, FCK= 40 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXVII.92769;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXVII.92770;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XXVII.92771;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XXVII.1.4;Revestimento e tratamento de superfícies;
XXVII.1.4.1;Impermeabilização ;m²
XXVII.1.4.2;Pintura anticorrosiva;m²
XXVII.1.4.3;Pintura  PVA externa;m²
XXVII.1.4.4;Pintura a óleo em esquarias de ferro;m²
XXVII.1.4.5;Alvenaria de tijolos cerâmicos de 1/2 vez;m²
XXVII.1.4.6;Chapisco de aderência;m²
XXVII.1.4.7;Massa única;m²
XXVII.1.6;Urbanização;
XXVII.1.6.1;Cerca de contorno modelo CAGEPA;m
XXVII.1.6.2;Portão de ferro modelo CAGEPA;m²
XXVII.1.7;Diversos;
XXVII.1.7.1;Logotipo e letreiro padrão CAGEPA (elevado);un
XXVII.1.7.2;Montagem de equipamentos hidromecânicos;un
XXVII.1.7.3;Escada de ferro ;M
XXVII.1.7.4;Escada de ferro com guarda-corpo;m2
XXVII.1.7.5;Esgotamento (1HP);H
XXVII.1.7.6;"Tampa de inspeção e proteção em chapa de aço 1/4"", inclusive fixação";m²
XXVII.;;
XXVII.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXVII.2.1;Curva 90º com bolsas FºFº DN 80;un
XXVII.2.2;Curva 90º com flanges FºFº PN 10 DN 80;un
XXVII.2.3;Curva 90º com flanges FºFº PN 10 DN 150;un
XXVII.2.4;Extremidade ponta flange e aba de vedação FºFº PN 10 DN 80;un
XXVII.2.5;Extremidade ponta flange FºFº PN 10 DN 50;un
XXVII.2.6;Extremidade com ponta flange FºFº PN 10 DN 150;un
XXVII.2.7;Junta Gibault DN 50;un
XXVII.2.8;Redução concêntrica com flanges FºFº PN 10 DN 80x50;un
XXVII.2.9;Redução concêntrica com flanges FºFº PN 10 DN 100x80;un
XXVII.2.10;Toco com flanges e aba de vedação FºFº PN 10 DN 80;un
XXVII.2.11;Toco com flanges FºFº PN 10 DN 80 L= 0,25m;un
XXVII.2.12;Tubo cilíndrico FºFº PN 10 DN 80 L= 2,30m;m
XXVII.2.13;Tubo cilíndrico FºFº PN 10 DN 80 L= 3,20m;m
XXVII.2.14;Tubo com flanges FºFº PN 10 DN 80 L= 2,15m;un
XXVII.2.15;Tubo com flanges FºFº PN 10 DN 80 L= 2,35m;un
XXVII.2.16;Tubo com flanges FºFº PN 10 DN 80 L= 4,33m;un
XXVII.2.17;Tubo ponta flange FºFº PN 10 DN 80 L= 2,40m;un
XXVII.2.18;Tubo ponta flange FºFº PN 10 DN 80 L= 5,00m;un
XXVII.2.19;Tubo ponta flange FºFº PN 10 DN 80 L= 5,80m;un
XXVII.2.20;Arruelas de borracha para flanges PN 10 DN 50;un
XXVII.2.21;Arruelas de borracha para flanges PN 10 DN 80;un
XXVII.2.22;Arruelas de borracha para flanges PN 10 DN 150;un
XXVII.2.23;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XXVII.2.24;Parafusos para flanges PN 10 d=20mm, L=90mm;un
XXVII.2.25;Arruelas de borracha para flanges PN 10 DN 200;un
XXVII.2.26;Tubo ponta flange FºFº PN 10 DN 80 L= 4,30m;un
XXVII.2.27;Tubo com flanges FºFº PN 10 DN 80 L= 5,80m;un
XXVII.2.28;Curva 45º com bolsas FºFº DN 80;un
XXVII.2.29;Tubo ponta flange FºFº PN 10 DN 80 L= 1,50m;un
XXVII.2.30;Tubo com flanges FºFº PN 10 DN 80 L= 1,90m;un
XXVII.2.31;Extremidade com ponta flange FºFº PN 10 DN 200;un
XXVII.2.32;Curva 90º com flanges FºFº PN 10 DN 200;un
XXVII.2.33;Extremidade ponta flange FºFº PN 10 DN 80;un
XXVII.2.34;Junta Gibault DN 80;un
XXVII.2.35;Válvula de altitude PN 10 DN 80;un
XXVII.2.36;Tê com flanges FºFº PN 10 DN 80x50;un
XXVII.2.37;Redução concêntrica com flanges FoFo PN 10 DN 150 x 80;un
XXVII.PEC 131;TUBO COM FLANGES FºFº PN 10 DN 80 L= 2,63M;unid
XXVII.PEC 133;TUBO PONTA FLANGE FºFº PN 10 DN 80 L= 1,60M;unid
XXVII.PEC 132;TUBO PONTA FLANGE FºFº PN 10 DN 80 L= 1,10M;unid
XXVII.PEC 134;TUBO PONTA FLANGE FºFº PN 10 DN 80 L= 6,00M;unid
XXVII.PEC 126;TUBO CILÍNDRICO FºFº PN 10 DN 80 L= 1,00M;unid
XXVII.PEC 129;TUBO CILÍNDRICO FºFº PN 10 DN 80 L= 6,00M;unid
XXVII.PEC 127;TUBO CILÍNDRICO FºFº PN 10 DN 80 L= 1,10M;unid
XXVII.PEC 128;TUBO CILÍNDRICO FºFº PN 10 DN 80 L= 1,50M;unid
XXVII.;;
XXVII.3;FORNECIMENTO DE EQUIPAMENTOS;
XXVII.3.1;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 80;un
XXVII.3.2;Hidrômetro Multijato Magnético PN 10 DN 50;un
XXVII.3.3;Registro de gaveta corpo curto com flanges e cabeçote PN 10/16 DN 50;un
XXVII.3.4;Válvula de gaveta com flanges FºFº PN 10 DN 80;un
XXVII.PEC 135;VÁLVULA DE GAVETA COM FLANGES FºFº PN 10 DN 80;un
XXVII.PEC 123;MEDIDOR DE VAZÃO ELETROMAGNÉTICO PN 10 DN 50;unid
XXVII.3.6;Ventosa tríplice função PN 10/16 DN 50;un
XXVII.PEC 95;PARA RAIO EM FITA DE ALUMÍNIO;VB
XXVII.PEC 96;SINALIZAÇÃO AÉREA (AVIÃO) COM PLACA FOTOVOLTÁICA;unid
XXVII.;;
XXVIII.XXVIII;Chafariz e Cocho para Animais (8 Unidades);
XXVIII.;;
XXVIII.1;OBRAS CIVIS ;
XXVIII.1.1;Serviços Preliminares;
XXVIII.1.1.1;Limpeza e raspagem do terreno;m²
XXVIII.1.1.2;Locação da obra;m²
XXVIII.1.1.3;Placa indicativa da obra;m²
XXVIII.1.2;Movimento de Terra;
XXVIII.1.2.1;Escavação manual em terra até 2,00 m;m³
XXVIII.1.2.2;Escavação em piçarro até 2,00 m;m³
XXVIII.1.2.3;Escavação em rocha branda até 2,00 m;m³
XXVIII.1.2.4;Escavação em rocha dura até 2,00 m;m³
XXVIII.1.2.5;Reaterro compactado manualmente com aproveitamento do material;m³
XXVIII.1.2.6;Reaterro compactado manualmente com material de empréstimo;m³
XXVIII.1.2.7;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXVIII.1.2.8;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXVIII.1.3;Fundações e Estruturas;
XXVIII.1.3.1;Concreto magro;m³
XXVIII.1.3.2;Concreto armado (Reservatório Elevado) fck= 25 MPa, inclusive preparo e lançamento;m³
XXVIII.1.3.3;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXVIII.1.4;Fechamento;
XXVIII.1.4.1;Alvenaria de tijolos cerâmicos de 1/2 vez;m²
XXVIII.1.4.2;Alvenaria de tijolos maciços de 1vez;m²
XXVIII.1.4.3;Esquadria de madeira inclusive assentamento e ferragens;m²
XXVIII.1.5;Revestimento e tratamento de superfícies;
XXVIII.1.5.1;Chapisco de aderência;m²
XXVIII.1.5.2;Massa única;m²
XXVIII.1.5.3;Impermeabilização ;m²
XXVIII.1.5.4;Lastro de impermeabilização - 8,0 cm;m²
XXVIII.1.5.5;Piso cimentado liso;m²
XXVIII.1.5.6;Pintura  a cal em 3 demãos;m²
XXVIII.1.5.7;Pintura a óleo em esquarias de ferro;m²
XXVIII.1.5.8;Pintura anticorrosiva;m²
XXVIII.1.6;Pavimentação;
XXVIII.1.6.1;Calçada de proteção;m²
XXVIII.1.6.2;Meio-fio granítico;m
XXVIII.1.7;Diversos;
XXVIII.1.7.1;Logotipo e letreiro padrão CAGEPA (elevado);un
XXVIII.1.7.2;Montagem de equipamentos hidromecânicos;un
XXVIII.1.7.3;Escada de ferro ;M
XXVIII.1.7.4;Esgotamento (1HP);H
XXVIII.1.7.5;"Tampa de inspeção e proteção em chapa de aço 1/4"", inclusive fixação";m²
XXVIII.;;
XXVIII.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXVIII.2.1;"Tubos em PVC rígido roscável DN 1 1/4""";m
XXVIII.2.2;"Tubos em PVC rígido roscável DN 1 1/2""";m
XXVIII.2.3;"Tubos em PVC rígido roscável DN 2""";m
XXVIII.2.4;"Tê 90° de PVC com rosca 1 1/4""";un
XXVIII.2.5;"Tê 90° de PVC com rosca 1 1/2""";un
XXVIII.2.6;"Tê 90° de PVC com rosca 2""";un
XXVIII.2.7;"Joelho 90°de PVC com  rosca 2""";un
XXVIII.2.8;"Joelho 90°de PVC com  rosca 1 1/2""";un
XXVIII.2.9;"Joelho 90°de PVC com rosca 1 1/4""";un
XXVIII.2.10;"Bucha de redução PVC com rosca 1 1/4""x1/2""";un
XXVIII.2.11;"Bucha de redução PVC com rosca 2""x 1 1/2""";un
XXVIII.2.12;"Bucha de redução PVC com rosca 1 1/4""x 1 1/2""";un
XXVIII.2.13;"Torneira comum de jardim 1/2""";un
XXVIII.2.14;"Torneira de bóia com rosca 2""";un
XXVIII.;;
XXVIII.3;FORNECIMENTO DE EQUIPAMENTOS;
XXVIII.3.1;"Registro de gaveta com rosca de 1 1/4""";un
XXVIII.;;
XXIX.XXIX;Caixas de Válvulas de Bloqueio (8 Unidades);
XXIX.;;
XXIX.1;OBRAS CIVIS ;
XXIX.1.1;Fundações e Estruturas;
XXIX.1.1.1;Concreto magro;m³
XXIX.1.1.2;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXIX.1.1.3;Colchão de brita;m³
XXIX.1.2;Fechamento;
XXIX.1.2.1;Alvenaria de tijolos cerâmicos de 1/2 vez;m²
XXIX.1.3;Revestimento e Tratamento de Superfícies;
XXIX.1.3.1;Chapisco de aderência;m²
XXIX.1.3.2;Massa única;m²
XXIX.1.4;Diversos;
XXIX.1.4.1;Montagem de equipamentos hidromecânicos;un
XXIX.;;
XXIX.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXIX.2.1;Junta Gibault DN 50;un
XXIX.2.2;Junta Gibault DN 75;un
XXIX.2.3;Junta Gibault DN 80;un
XXIX.2.4;Junta Gibault DN 100;un
XXIX.2.5;Junta Gibault DN 200;un
XXIX.;;
XXIX.3;FORNECIMENTO DE EQUIPAMENTOS;
XXIX.3.1;Registro de gaveta com bolsas e cabeçote para PVC PN 10 DN 50;un
XXIX.3.2;Registro de gaveta com bolsas e cabeçote PN 16 DN 50;un
XXIX.3.3;Registro de gaveta com bolsas e cabeçote para PVC PN 10 DN 75;un
XXIX.3.4;Registro de gaveta com bolsas e cabeçote PN 16 DN 80;un
XXIX.3.5;Registro de gaveta com bolsas e cabeçote PN 16 DN 100;un
XXIX.3.6;Registro de gaveta com bolsas e cabeçote PN 16 DN 200;un
XXIX.;;
XXX.XXX;Caixas de Válvulas de Múltipla Função;
XXX.;;
XXX.I;TIPO 1 - (01 UNIDADE);
XXX.1;OBRAS CIVIS ;
XXX.1.1;Movimento de Terra;
XXX.1.1.1;Escavação manual em terra até 2,00 m;m³
XXX.1.1.2;Escavação em piçarro até 2,00 m;m³
XXX.1.1.3;Escavação em rocha branda até 2,00 m;m³
XXX.1.1.4;Escavação em rocha dura até 2,00 m;m³
XXX.1.1.5;Reaterro compactado manualmente com aproveitamento do material;m³
XXX.1.1.6;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXX.1.1.7;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXX.1.2;Fundações e Estruturas;
XXX.1.2.1;Concreto magro;m³
XXX.1.2.2;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXX.1.2.3;Concreto simples (blocos de apoio);m³
XXX.1.2.4;Colchão de brita;m³
XXX.1.3;Fechamento;
XXX.1.3.1;Alvenaria de tijolos cerâmicos de 1vez;m²
XXX.1.4;Revestimento e Tratamento de Superfícies;
XXX.1.4.1;Chapisco de aderência;m²
XXX.1.4.2;Massa única;m²
XXX.1.5;Diversos;
XXX.1.5.1;Montagem de equipamentos hidromecânicos;un
XXX.;;
XXX.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXX.2.1;"Colar de tomada FºFº DN 100 x 1""";un
XXX.2.2;Curva 90º com flanges FºFº PN 10 DN 100;un
XXX.2.3;Extremidade com flange e ponta FºFº PN 10 DN 100;un
XXX.2.4;Extremidade ponta flange FºFº PN 10 DN 50;un
XXX.2.5;Junta Gibault DN 50;un
XXX.2.6;Redução concêntrica com flanges FºFº PN 16 DN 100x50;un
XXX.2.7;Tê com bolsas e flange FºFº PN 10 DN 100;un
XXX.2.8;Toco com flanges FºFº PN 10 DN 50 L= 0,25m;un
XXX.2.8;Tubo com flanges FºFº PN 10 DN 100 L= 1,42m;un
XXX.2.9;Arruelas de borracha para flanges PN 10 DN 50;un
XXX.2.10;Arruelas de borracha para flanges PN 10 DN 100;un
XXX.2.11;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XXX.;;
XXX.3;FORNECIMENTO DE EQUIPAMENTOS;
XXX.3.1;Hidrômetro Multijato Magnético PN 10 DN 50;un
XXX.3.2;"Manômetro rosca externa DN 1"" Escala 0-150 m.c.a";un
XXX.3.3;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 50;un
XXX.3.4;Válvula controladora de vazão, redutora de pressão e altitude PN 10 DN 50, incluindo placa de orifício;un
XXX.3.5;Válvula tipo globo com flanges PN 10 DN 100;un
XXX.;;
XXX.II;TIPO 2 - (04 UNIDADES);
XXX.1;OBRAS CIVIS ;
XXX.1.1;Movimento de Terra;
XXX.1.1.1;Escavação manual em terra até 2,00 m;m³
XXX.1.1.2;Escavação em piçarro até 2,00 m;m³
XXX.1.1.3;Escavação em rocha branda até 2,00 m;m³
XXX.1.1.4;Escavação em rocha dura até 2,00 m;m³
XXX.1.1.5;Reaterro compactado manualmente com aproveitamento do material;m³
XXX.1.1.6;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXX.1.1.7;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXX.1.2;Fundações e Estruturas;
XXX.1.2.1;Concreto magro;m³
XXX.1.2.2;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXX.1.2.3;Concreto simples (blocos de apoio);m³
XXX.1.2.4;Colchão de brita;m³
XXX.1.3;Fechamento;
XXX.1.3.1;Alvenaria de tijolos cerâmicos de 1vez;m²
XXX.1.4;Revestimento e Tratamento de Superfícies;
XXX.1.4.1;Chapisco de aderência;m²
XXX.1.4.2;Massa única;m²
XXX.1.5;Diversos;
XXX.1.5.1;Montagem de equipamentos hidromecânicos;un
XXX.;;
XXX.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXX.2.1;Adaptador PVCxFºF PN 10 DN 50x80;un
XXX.2.2;"Adaptador ponta e rosca PVC PBA PN 10 DN 50x2""";un
XXX.2.3;"Bucha de redução em aço galvanizado DN 2""x1""";un
XXX.2.4;"Colar de tomada FºFº DN 50 x 1""";un
XXX.2.5;Curva 90º com flanges FºFº PN 10 DN 50;un
XXX.2.6;Extremidade ponta flange FºFº PN 10 DN 80;un
XXX.2.7;Extremidade ponta flange FºFº PN 10 DN 50;un
XXX.2.8;Extremidade bolsa e flange em aço PN 10 DN 50 L= 0,35m;un
XXX.2.9;"Flange sextavado em aço galvanizado DN 1""";un
XXX.2.10;Junta Gibault DN 50;un
XXX.2.11;"Luva de redução em aço galvanizado DN 2""x1""";un
XXX.2.12;"Niple duplo em aço galvanizado DN 1""";un
XXX.2.13;Redução concêntrica com flanges FºFº PN 10 DN 80x50;un
XXX.2.14;Tê com bolsas e flange FºFº PN 10 DN 80x50;un
XXX.2.15;Tubo com flanges em aço PN 10 DN 50 L= 1,70m;un
XXX.2.16;Tubo cilíndrico FºFº PN 10 DN 80 L= 0,70m;m
XXX.2.17;"Tubo com rosca em aço galvanizado DN 1"" L= 0,20m";m
XXX.2.18;"União em aço galvanizado DN 2""";un
XXX.2.19;Arruelas de borracha para flanges PN 10 DN 50;un
XXX.2.20;Arruelas de borracha para flanges PN 10 DN 80;un
XXX.2.21;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XXX.;;
XXX.3;FORNECIMENTO DE EQUIPAMENTOS;
XXX.3.1;"Hidrômetro Multijato Magnético PN 10 DN 1""";un
XXX.3.2;"Manômetro rosca externa DN 1"" Escala 0-150 m.c.a";un
XXX.3.3;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 50;un
XXX.3.4;Válvula controladora de vazão, redutora de pressão e altitude PN 10 DN 50, incluindo placa de orifício;un
XXX.3.5;Válvula controladora de vazão e altitude PN 10 DN 50, incluindo placa de orifício;un
XXX.3.6;Válvula tipo globo com flanges PN 10 DN 50;un
XXX.;;
XXX.III;TIPO 3 - (02 UNIDADES);
XXX.1;OBRAS CIVIS ;
XXX.1.1;Movimento de Terra;
XXX.1.1.1;Escavação manual em terra até 2,00 m;m³
XXX.1.1.2;Escavação em piçarro até 2,00 m;m³
XXX.1.1.3;Escavação em rocha branda até 2,00 m;m³
XXX.1.1.4;Escavação em rocha dura até 2,00 m;m³
XXX.1.1.5;Reaterro compactado manualmente com aproveitamento do material;m³
XXX.1.1.6;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXX.1.1.7;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXX.1.2;Fundações e Estruturas;
XXX.1.2.1;Concreto magro;m³
XXX.1.2.2;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXX.1.2.3;Concreto simples (blocos de apoio);m³
XXX.1.2.4;Colchão de brita;m³
XXX.1.3;Fechamento;
XXX.1.3.1;Alvenaria de tijolos cerâmicos de 1vez;m²
XXX.1.4;Revestimento e Tratamento de Superfícies;
XXX.1.4.1;Chapisco de aderência;m²
XXX.1.4.2;Massa única;m²
XXX.1.5;Diversos;
XXX.1.5.1;Montagem de equipamentos hidromecânicos;un
XXX.;;
XXX.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXX.2.1;"Colar de tomada FºFº DN 200 x 1""";un
XXX.2.2;Curva 90º com flanges FºFº PN 10 DN 200;un
XXX.2.3;Extremidade ponta flange em aço PN 10 DN 75 L=0,35m;un
XXX.2.4;Extremidade com ponta flange FºFº PN 10 DN 200;un
XXX.2.5;Junta Gibault DN 75;un
XXX.2.6;Redução concêntrica com flanges, em aço PN 10 DN 200x75 L=0,70m;un
XXX.2.7;Tê com bolsas e flange FºFº PN 10 DN 200x200;un
XXX.2.8;Toco com flanges em aço PN 10 DN 75 L= 0,25m;un
XXX.2.9;Tubo com flanges FºFº PN 10 DN 200 L= 1,52m;un
XXX.2.10;Arruelas de borracha para flanges PN 10 DN 75;un
XXX.2.11;Arruelas de borracha para flanges PN 10 DN 200;un
XXX.2.12;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XXX.2.13;Parafusos para flanges PN 10 d=20mm, L=90mm;un
XXX.;;
XXX.3;FORNECIMENTO DE EQUIPAMENTOS;
XXX.3.1;"Manômetro rosca externa DN 1"" Escala 0-150 m.c.a";un
XXX.3.2;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 75;un
XXX.3.3;Válvula controladora de vazão e altitude PN 10 DN 75, incluindo placa de orifício;un
XXX.3.4;Válvula tipo globo com flanges PN 10 DN 200;un
XXX.;;
XXX.IV;TIPO 4 - (02 UNIDADES);
XXX.1;OBRAS CIVIS ;
XXX.1.1;Movimento de Terra;
XXX.1.1.1;Escavação manual em terra até 2,00 m;m³
XXX.1.1.2;Escavação em piçarro até 2,00 m;m³
XXX.1.1.3;Escavação em rocha branda até 2,00 m;m³
XXX.1.1.4;Escavação em rocha dura até 2,00 m;m³
